"Cell.line" "TimePoint" "Plate" "Well" "Chemical.Number" "Chemical.Concentration" "Solvent" "baseline" "height" "amplitude" "notch.amp" "notch.frac" "n.peaks" "n.peaks.expected" "BPM" "peak.max.avg" "peak.max.sd" "peak.max.cv" "peak.amp.avg" "peak.amp.sd" "peak.amp.cv" "peak.spacing.avg" "peak.spacing.sd" "peak.spacing.cv" "peak.freq.avg" "peak.freq.sd" "peak.freq.cv" "peak.width.avg" "peak.width.sd" "peak.width.cv" "rise.times.avg" "rise.times.sd" "rise.times.cv" "decay.times.avg" "decay.times.sd" "decay.times.cv" "decay.rise.ratio.avg" "decay.rise.ratio.sd" "decay.rise.ratio.cv"
"84" 1434 "90min" 1 "P11" NA 0 NA 200.9178082 200.9178082 0 0 0 0 0 0 200.9178082 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"85" 1434 "90min" 1 "A12" NA 0 NA 205.2837573 205.2837573 0 0 0 0 0 0 205.2837573 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"86" 1434 "90min" 1 "P12" NA 0 NA 199.0136986 199.0136986 0 0 0 0 0 0 199.0136986 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"87" 1434 "90min" 1 "A13" NA 0 NA 207.5890411 207.5890411 0 0 0 0 0 0 207.5890411 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"88" 1434 "90min" 1 "P13" NA 0 NA 199.2054795 199.2054795 0 0 0 0 0 0 199.2054795 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"89" 1434 "90min" 1 "A14" NA 0 NA 214.8962818 214.8962818 0 0 0 0 0 0 214.8962818 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"90" 1434 "90min" 1 "P14" NA 0 NA 195.1409002 195.1409002 0 0 0 0 0 0 195.1409002 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"91" 1434 "90min" 1 "A15" NA 0 NA 210.9863014 210.9863014 0 0 0 0 0 0 210.9863014 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"92" 1434 "90min" 1 "P15" NA 0 NA 197.0567515 197.0567515 0 0 0 0 0 0 197.0567515 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"93" 1434 "90min" 1 "A16" NA 0 NA 221.7240705 221.7240705 0 0 0 0 0 0 221.7240705 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"94" 1434 "90min" 1 "P16" NA 0 NA 197.853229 197.853229 0 0 0 0 0 0 197.853229 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"95" 1434 "90min" 1 "A17" NA 0 NA 213.3542074 213.3542074 0 0 0 0 0 0 213.3542074 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"96" 1434 "90min" 1 "P17" NA 0 NA 199.9863014 199.9863014 0 0 0 0 0 0 199.9863014 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"97" 1434 "90min" 1 "A18" NA 0 NA 212.8571429 212.8571429 0 0 0 0 0 0 212.8571429 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"98" 1434 "90min" 1 "P18" NA 0 NA 200.3600783 200.3600783 0 0 0 0 0 0 200.3600783 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"99" 1434 "90min" 1 "A19" NA 0 NA 220.0802348 220.0802348 0 0 0 0 0 0 220.0802348 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"100" 1434 "90min" 1 "P19" NA 0 NA 200.3561644 200.3561644 0 0 0 0 0 0 200.3561644 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"101" 1434 "90min" 1 "A20" NA 0 NA 216.9863014 216.9863014 0 0 0 0 0 0 216.9863014 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"102" 1434 "90min" 1 "P20" NA 0 NA 206.260274 206.260274 0 0 0 0 0 0 206.260274 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"103" 1434 "90min" 1 "A21" NA 0 NA 221.5792564 221.5792564 0 0 0 0 0 0 221.5792564 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"104" 1434 "90min" 1 "P21" NA 0 NA 207.2563601 207.2563601 0 0 0 0 0 0 207.2563601 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"105" 1434 "90min" 1 "A22" NA 0 NA 226.7534247 226.7534247 0 0 0 0 0 0 226.7534247 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"106" 1434 "90min" 1 "P22" NA 0 NA 212.9589041 212.9589041 0 0 0 0 0 0 212.9589041 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"107" 1434 "90min" 1 "A23" NA 0 NA 235.6614481 235.6614481 0 0 0 0 0 0 235.6614481 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"108" 1434 "90min" 1 "P23" NA 0 NA 216.7514677 216.7514677 0 0 0 0 0 0 216.7514677 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"109" 1434 "90min" 1 "A24" NA 0 NA 237.9315068 237.9315068 0 0 0 0 0 0 237.9315068 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"110" 1434 "90min" 1 "B24" NA 0 NA 248.2328767 248.2328767 0 0 0 0 0 0 248.2328767 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"111" 1434 "90min" 1 "C24" NA 0 NA 214.9432485 214.9432485 0 0 0 0 0 0 214.9432485 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"112" 1434 "90min" 1 "D24" NA 0 NA 217.4109589 217.4109589 0 0 0 0 0 0 217.4109589 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"113" 1434 "90min" 1 "E24" NA 0 NA 214.9217221 214.9217221 0 0 0 0 0 0 214.9217221 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"114" 1434 "90min" 1 "F24" NA 0 NA 230.0684932 230.0684932 0 0 0 0 0 0 230.0684932 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"115" 1434 "90min" 1 "G24" NA 0 NA 234.2074364 234.2074364 0 0 0 0 0 0 234.2074364 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"116" 1434 "90min" 1 "H24" NA 0 NA 228.6399217 228.6399217 0 0 0 0 0 0 228.6399217 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"117" 1434 "90min" 1 "I24" NA 0 NA 218.5440313 218.5440313 0 0 0 0 0 0 218.5440313 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"118" 1434 "90min" 1 "J24" NA 0 NA 213.4696673 213.4696673 0 0 0 0 0 0 213.4696673 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"119" 1434 "90min" 1 "K24" NA 0 NA 203.4285714 203.4285714 0 0 0 0 0 0 203.4285714 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"120" 1434 "90min" 1 "L24" NA 0 NA 203.5029354 203.5029354 0 0 0 0 0 0 203.5029354 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"121" 1434 "90min" 1 "M24" NA 0 NA 204.6438356 204.6438356 0 0 0 0 0 0 204.6438356 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"122" 1434 "90min" 1 "N24" NA 0 NA 199.4637965 199.4637965 0 0 0 0 0 0 199.4637965 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"123" 1434 "90min" 1 "O24" NA 0 NA 196.7984344 196.7984344 0 0 0 0 0 0 196.7984344 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"124" 1434 "90min" 1 "P24" NA 0 NA 216.4285714 216.4285714 0 0 0 0 0 0 216.4285714 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"125" 1434 "90min" 2 "F2" 1041 50 "DMSO" 1881.227006 1881.227006 0 0 0 0 0 0 1881.227006 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"126" 1434 "90min" 2 "K2" 1041 50 "DMSO" 1691.227006 1691.227006 0 0 0 0 0 0 1691.227006 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"127" 1434 "90min" 2 "F23" 1041 50 "DMSO" 1819.651663 1819.651663 0 0 0 0 0 0 1819.651663 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"128" 1434 "90min" 2 "F3" 1042 10 "DMSO" 1256.39726 2731.60274 1475.205479 0 0 68 75.78466419 40.84901882 2738.426471 17.68321253 0.006457436 1482.02921 17.68321253 0.011931757 1.320895522 0.062516212 0.047328658 0.75875715 0.03635665 0.047916056 0.849117647 0.051040964 0.060110591 0.295735294 0.060503267 0.204585885 0.553382353 0.062452616 0.112856175 1.969302987 0.522015877 0.265076467
"129" 1434 "90min" 2 "F6" 1042 10 "DMSO" 1301.821918 3081.931507 1780.109589 0 0 66 73.98589319 39.64757709 3098.287879 27.81408893 0.008977245 1796.465961 27.81408893 0.01548267 1.351846154 0.049050112 0.036283797 0.740747829 0.028515136 0.038495065 0.879090909 0.03805774 0.043292156 0.307121212 0.063142456 0.205594577 0.571969697 0.062369117 0.109042695 1.973791974 0.562506248 0.284987605
"130" 1434 "90min" 2 "F22" 1042 10 "DMSO" 1268.863014 2981.575342 1712.712329 0 0 66 73.64661216 39.64757709 2980.363636 23.64587221 0.007933888 1711.500623 23.64587221 0.013815871 1.357692308 0.043759614 0.032230877 0.737350943 0.02543156 0.034490442 0.890151515 0.051694143 0.05807342 0.324090909 0.062239668 0.192043855 0.566060606 0.062754192 0.110861259 1.844552782 0.53731061 0.291295871
"131" 1434 "90min" 2 "F16" 1043 0.5 "DMSO" 961.8551859 1907.882583 946.0273973 0 0 30 34.56150533 18.02162595 1921.633333 11.57727659 0.006024706 959.7781474 11.57727659 0.012062451 2.892068966 0.080061553 0.027683141 0.34603029 0.009623036 0.027809808 1.295666667 0.068766639 0.053074329 0.437 0.064173794 0.146850788 0.858666667 0.078772187 0.091737796 2.021458511 0.429019287 0.212232546
"132" 1434 "90min" 2 "K16" 1043 0.5 "DMSO" 1040.475538 1040.475538 0 0 0 0 0 0 1040.475538 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"133" 1434 "90min" 2 "K23" 1043 0.5 "DMSO" 1099.671233 2116.383562 1016.712329 0 0 34 38.198547 20.42450941 2132.558824 17.83797647 0.008364588 1032.887591 17.83797647 0.017270008 2.617272727 0.082396629 0.031481866 0.382444403 0.012039135 0.031479439 1.223529412 0.06049705 0.049444704 0.412058824 0.057775921 0.140212799 0.811470588 0.069636822 0.085815584 2.014998745 0.368713411 0.182984437
"134" 1434 "90min" 2 "K3" 1044 0.1 "DMSO" 1143.604697 2275.291585 1131.686888 0 0 38 42.90150412 22.82739287 2294.315789 19.30565701 0.00841456 1150.711093 19.30565701 0.016777154 2.331081081 0.08412239 0.036087286 0.429530478 0.015537832 0.036173991 1.266052632 0.059798738 0.047232426 0.395526316 0.061718514 0.156041486 0.870526316 0.084691726 0.097287956 2.279468444 0.55898949 0.245228001
"135" 1434 "90min" 2 "K6" 1044 0.1 "DMSO" 1119.123288 2338.630137 1219.506849 0 0 37 41.53969222 22.22667201 2357.027027 18.38400042 0.007799656 1237.903739 18.38400042 0.014850913 2.406388889 0.069329556 0.02881062 0.415895997 0.011988682 0.028826155 1.253513514 0.062725868 0.050040041 0.398648649 0.057886967 0.145207984 0.854864865 0.069347019 0.081120446 2.201137211 0.451173401 0.204972865
"136" 1434 "90min" 2 "K22" 1044 0.1 "DMSO" 1145.438356 2388.178082 1242.739726 0 0 36 40.21617587 21.62595114 2409.777778 17.9397581 0.007444569 1264.339422 17.9397581 0.014189036 2.485714286 0.073895224 0.029727964 0.402644933 0.011993688 0.029787256 1.353888889 0.05597335 0.041342646 0.430277778 0.063357765 0.147248517 0.923611111 0.061928658 0.067050578 2.203620199 0.418342053 0.189843083
"137" 1434 "90min" 2 "F7" 1045 10 "DMSO" 1170.450098 2475.690802 1305.240705 0 0 35 40.21568426 21.02523028 2491.4 15.57373354 0.006250997 1320.949902 15.57373354 0.011789799 2.485294118 0.065515915 0.026361433 0.402640011 0.010683504 0.026533637 1.415428571 0.065634588 0.046370823 0.426285714 0.061169279 0.143493617 0.989142857 0.075356854 0.076183995 2.378351555 0.442442463 0.186029043
"138" 1434 "90min" 2 "K7" 1045 10 "DMSO" 1090.401174 2241.960861 1151.559687 0 0 35 39.46447934 21.02523028 2255.628571 14.36107016 0.006366771 1165.227397 14.36107016 0.012324693 2.533235294 0.078033427 0.030803861 0.395118936 0.012277384 0.031072627 1.330857143 0.059377726 0.044616153 0.384285714 0.047234441 0.122914903 0.946571429 0.062682339 0.0662204 2.50603292 0.400293323 0.159731869
"139" 1434 "90min" 2 "F12" 1045 10 "DMSO" 1100.191781 2279.479452 1179.287671 0 0 46 54.35564768 27.63315979 2301.304348 23.34558684 0.010144502 1201.112567 23.34558684 0.019436635 1.936222222 0.417635601 0.21569611 0.544209528 0.132480158 0.243435941 1.34326087 0.062041361 0.046187127 0.408478261 0.055134881 0.134976291 0.934782609 0.063236387 0.067648227 2.333039767 0.367986201 0.157728216
"140" 1434 "90min" 2 "F8" 1046 10 "DMSO" 1078.772994 1866.491194 787.7181996 1398.066536 0.405339806 17 19.76768493 10.21225471 1883.352941 12.37407156 0.006570235 804.579947 12.37407156 0.015379543 5.055 0.111773581 0.02211149 0.197914347 0.004362741 0.022043583 4.072941176 0.117194534 0.028773932 0.418823529 0.061935688 0.147880153 3.654117647 0.104106846 0.028490283 8.895848046 1.261931677 0.141856254
"141" 1434 "90min" 2 "K8" 1046 10 "DMSO" 1062.401174 1846.598826 784.1976517 1363.868885 0.384428224 12 14.97189683 7.20865038 1864.25 12.69305465 0.006808665 801.8488258 12.69305465 0.015829735 6.693636364 0.422735679 0.063154862 0.149898847 0.008787812 0.058624945 5.73 0.352317006 0.061486388 0.429166667 0.06258933 0.145839216 5.300833333 0.38667483 0.072946046 12.65818397 2.441902476 0.192910964
"142" 1434 "90min" 2 "F13" 1046 10 "DMSO" 1034.068493 1823.091977 789.0234834 1362.348337 0.416058394 15 17.74725338 9.010812976 1841.2 13.33738034 0.007243852 807.1315068 13.33738034 0.01652442 5.651428571 0.368319618 0.065172834 0.177685757 0.01224174 0.068895451 4.667333333 0.345780002 0.074085131 0.500666667 0.081894241 0.163570388 4.166666667 0.356163419 0.085479221 8.563569415 1.725634048 0.201508736
"143" 1434 "90min" 2 "F9" 1047 10 "DMSO" 1138.767123 2231.027397 1092.260274 1620.273973 0.440835267 20 23.67071742 12.0144173 2246.4 13.64358342 0.006073533 1107.632877 13.64358342 0.012317785 4.236842105 0.293864153 0.069359241 0.236991564 0.01475175 0.062245885 3.312 0.274908597 0.083003804 0.488 0.053665631 0.109970556 2.824 0.304637835 0.107874587 5.908780985 1.329476981 0.225000213
"144" 1434 "90min" 2 "K9" 1047 10 "DMSO" 1081.09589 2094.46184 1013.365949 1511.956947 0.425178147 18 21.71052356 10.81297557 2121.555556 17.30087459 0.008154806 1040.459665 17.30087459 0.016628107 4.61 0.217054141 0.047083328 0.217366075 0.010084333 0.046393318 3.542222222 0.188353721 0.053173886 0.464444444 0.059033612 0.127105863 3.077777778 0.193954378 0.063017668 6.758482693 1.176696464 0.174106603
"145" 1434 "90min" 2 "F14" 1047 10 "DMSO" 978.4951076 1835.207436 856.7123288 1347.731898 0.430992736 21 24.50768259 12.61513817 1857.428571 14.85789833 0.007999176 878.9334638 14.85789833 0.016904463 4.0815 0.166710433 0.040845384 0.245371271 0.009379314 0.038224989 3.017619048 0.180191697 0.059713202 0.423333333 0.061752193 0.145871322 2.594285714 0.151214134 0.058287386 6.232227867 0.807914266 0.129634905
"146" 1434 "90min" 2 "K12" 1048 10 "DMSO" 938.890411 938.890411 0 0 0 0 0 0 938.890411 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"147" 1434 "90min" 2 "F17" 1048 10 "DMSO" 958.4246575 958.4246575 0 0 0 0 0 0 958.4246575 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"148" 1434 "90min" 2 "K17" 1048 10 "DMSO" 906.2191781 906.2191781 0 0 0 0 0 0 906.2191781 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"149" 1434 "90min" 2 "K13" 1049 10 "DMSO" 1020.925636 2190.592955 1169.667319 0 0 31 35.33072351 18.62234682 2206.483871 17.47735863 0.007920909 1185.558235 17.47735863 0.014741881 2.829 0.076849607 0.027164937 0.353731713 0.009520976 0.02691581 1.523548387 0.059304209 0.038925058 0.548709677 0.062382793 0.113689982 0.97483871 0.060710843 0.062277834 1.804204285 0.266461339 0.147689118
"150" 1434 "90min" 2 "F18" 1049 10 "DMSO" 905.6575342 905.6575342 0 0 0 0 0 0 905.6575342 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"151" 1434 "90min" 2 "K18" 1049 10 "DMSO" 881.072407 881.072407 0 0 0 0 0 0 881.072407 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"152" 1434 "90min" 2 "K14" 1050 10 "DMSO" 1065.618395 2203.727984 1138.109589 0 0 38 42.18400841 22.82739287 2227.763158 18.79826647 0.00843818 1162.144763 18.79826647 0.016175495 2.371621622 0.099930907 0.042136109 0.4223469 0.016990678 0.040229201 1.256578947 0.041412644 0.032956659 0.437631579 0.063306812 0.144657779 0.818947368 0.069351805 0.08468408 1.92876619 0.419363783 0.21742593
"153" 1434 "90min" 2 "F19" 1050 10 "DMSO" 1065.780822 2139.534247 1073.753425 0 0 37 42.50494013 22.22667201 2155.486486 15.32902407 0.007111631 1089.705665 15.32902407 0.014067123 2.354166667 0.101400902 0.043072949 0.425560073 0.018685622 0.043908306 1.226756757 0.056423697 0.045994201 0.419189189 0.060432624 0.144165513 0.807567568 0.070411702 0.087189859 1.977276537 0.387271348 0.195860994
"154" 1434 "90min" 2 "K19" 1050 10 "DMSO" 1090.078278 2333.444227 1243.365949 0 0 34 38.53516061 20.42450941 2351.823529 15.85057228 0.006739695 1261.745252 15.85057228 0.012562419 2.594848485 0.088251105 0.034010119 0.385814584 0.013222483 0.0342716 1.304705882 0.062582566 0.0479668 0.436764706 0.070741552 0.16196719 0.867941176 0.05301683 0.061083437 2.045494236 0.386049069 0.188731438
"155" 1434 "90min" 2 "F4" NA 0 "DMSO" 1195.18591 2565.193738 1370.007828 0 0 37 40.94258773 22.22667201 2590.162162 21.56323197 0.008325051 1394.976252 21.56323197 0.015457777 2.441111111 0.063235513 0.025904398 0.409917779 0.010651558 0.025984621 1.270540541 0.055173763 0.043425425 0.391891892 0.052590548 0.134196571 0.878648649 0.062546079 0.071184403 2.289533659 0.38675683 0.168923846
"156" 1434 "90min" 2 "K4" NA 0 "DMSO" 1155.219178 2426.289628 1271.07045 0 0 38 42.42373854 22.82739287 2441.157895 18.51445938 0.007584294 1285.938717 18.51445938 0.014397622 2.361351351 0.131342685 0.055621831 0.424747082 0.023343615 0.054958859 1.276842105 0.052715722 0.041286015 0.405263158 0.053662451 0.132413839 0.871578947 0.054451879 0.062474982 2.190792843 0.330360158 0.150794795
"157" 1434 "90min" 2 "F5" NA 0 "DMSO" 1128.148728 2378.982387 1250.833659 0 0 37 42.16277893 22.22667201 2392.297297 17.6711706 0.007386695 1264.148569 17.6711706 0.013978713 2.381944444 0.174123428 0.073101381 0.422134351 0.032593609 0.077211459 1.24 0.045886333 0.037005107 0.405675676 0.054392633 0.134079109 0.834324324 0.059373607 0.071163701 2.09964169 0.347902447 0.165696104
"158" 1434 "90min" 2 "K5" NA 0 "DMSO" 1101.315068 2242.794521 1141.479452 0 0 37 41.66791957 22.22667201 2253.135135 14.55289616 0.006458954 1151.820067 14.55289616 0.012634696 2.399166667 0.072244624 0.030112382 0.417179811 0.01259454 0.030189715 1.249459459 0.058970141 0.047196522 0.384324324 0.045858511 0.119322426 0.865135135 0.054396774 0.062876621 2.285593018 0.333385276 0.145863797
"159" 1434 "90min" 2 "F20" NA 0 "DMSO" 998.62818 1939.493151 940.8649706 0 0 37 42.73626218 22.22667201 1952.702703 14.62088473 0.007487512 954.0745227 14.62088473 0.015324678 2.340277778 0.087749192 0.037495204 0.427876073 0.015820561 0.036974634 1.169459459 0.067038378 0.057324243 0.348648649 0.060376695 0.173173467 0.820810811 0.069337275 0.084474125 2.45577102 0.638790617 0.260118151
"160" 1434 "90min" 2 "K20" NA 0 "DMSO" 1071.819961 2167.913894 1096.093933 0 0 37 41.16743309 22.22667201 2188.108108 17.98113793 0.008217664 1116.288147 17.98113793 0.016107972 2.434166667 0.141428932 0.058101581 0.412168934 0.023937326 0.058076492 1.24972973 0.059557931 0.047656649 0.394054054 0.047461064 0.120443028 0.855675676 0.069583704 0.081320185 2.206228903 0.333313285 0.151078288
"161" 1434 "90min" 2 "F21" NA 0 "DMSO" 1082.90998 2204.612524 1121.702544 0 0 35 39.65263541 21.02523028 2225.342857 15.0077291 0.006744008 1142.432877 15.0077291 0.01313664 2.522058824 0.090479511 0.035875258 0.397002757 0.014405798 0.036286392 1.306 0.061986716 0.047463029 0.407142857 0.063318589 0.155519341 0.898857143 0.073515562 0.081787815 2.276756757 0.494231375 0.217076933
"162" 1434 "90min" 2 "K21" NA 0 "DMSO" 1185.246575 2559.246575 1374 0 0 35 39.05678205 21.02523028 2584.685714 19.64953439 0.007602292 1399.439139 19.64953439 0.014041007 2.558823529 0.063425676 0.024787046 0.391037065 0.009662812 0.024710732 1.34 0.057904587 0.043212378 0.425142857 0.062137013 0.146155609 0.914857143 0.058630018 0.064086528 2.20514367 0.396865364 0.179972566
"163" 1434 "90min" 2 "L23" NA 0 "DMSO" 1258.013699 2615.900196 1357.886497 0 0 35 39.21389063 21.02523028 2631.8 20.07896177 0.007629365 1373.786301 20.07896177 0.014615782 2.551470588 0.107538079 0.042147489 0.392610038 0.016622565 0.042338616 1.356 0.053533936 0.039479304 0.435142857 0.070350861 0.161673024 0.920857143 0.080672593 0.08760598 2.188812161 0.483161488 0.220741412
"164" 1434 "90min" 2 "M23" NA 0 "DMSO" 1210.659491 2323.700587 1113.041096 0 0 35 40.25073317 21.02523028 2345.428571 18.95084309 0.008079906 1134.76908 18.95084309 0.016700176 2.485294118 0.100279467 0.040349135 0.402990921 0.015951512 0.039582806 1.289428571 0.074080356 0.057452082 0.411714286 0.05680129 0.137962884 0.877714286 0.05683235 0.064750398 2.169854908 0.318032099 0.146568371
"165" 1434 "90min" 2 "N23" NA 0 "DMSO" 1259 2552 1293 0 0 39 43.61071389 23.42811374 2570.410256 19.61567304 0.007631339 1311.410256 19.61567304 0.014957694 2.292894737 0.078185777 0.034099157 0.436631096 0.015105793 0.034596237 1.346410256 0.067257838 0.04995345 0.441282051 0.064325631 0.145769878 0.905128205 0.05280908 0.058344309 2.101849218 0.377781917 0.179737878
"166" 1434 "90min" 2 "O23" NA 0 "DMSO" 1276.389432 1276.389432 0 0 0 0 0 0 1276.389432 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA 0 NA NA NA NA NA
"167" 1434 "90min" 2 "F10" NA 0 "Media" 1151.579256 2519.266145 1367.686888 0 0 34 38.75564084 20.42450941 2542.764706 19.4001856 0.007629564 1391.18545 19.4001856 0.013945075 2.57969697 0.080834895 0.031335035 0.388022035 0.012503262 0.032223071 1.401176471 0.059785714 0.042668225 0.426470588 0.062565474 0.146705249 0.974705882 0.079629266 0.081695686 2.349264497 0.470394026 0.200230339
"168" 1434 "90min" 2 "K10" NA 0 "Media" 1127.448141 2376.951076 1249.502935 0 0 34 38.51387113 20.42450941 2411.852941 18.58336231 0.007705015 1284.4048 18.58336231 0.014468462 2.594848485 0.062954409 0.024261304 0.385601433 0.009460456 0.024534286 1.381764706 0.043237931 0.031291819 0.463235294 0.057877645 0.124942217 0.918529412 0.061206672 0.066635506 2.030861853 0.406221871 0.200024374
"169" 1434 "90min" 2 "F11" NA 0 "Media" 1303.804305 2862.317025 1558.51272 0 0 40 45.42376007 24.0288346 2893.1 19.97793655 0.006905374 1589.295695 19.97793655 0.012570308 2.208205128 0.135411105 0.061321796 0.454783341 0.032626204 0.071740103 1.4185 0.060703145 0.042793898 0.46825 0.062012716 0.132435058 0.95025 0.061789033 0.065023976 2.078114739 0.394811795 0.189985561
"170" 1434 "90min" 2 "K11" NA 0 "Media" 1121.55773 2413.823875 1292.266145 0 0 34 38.99815818 20.42450941 2431.147059 16.39129916 0.006742208 1309.589329 16.39129916 0.012516366 2.564242424 0.089478709 0.034894793 0.390450122 0.013943424 0.035711152 1.386470588 0.064379667 0.04643421 0.433823529 0.071053318 0.163783919 0.952647059 0.075570911 0.079327291 2.265362094 0.458865139 0.202557084
"171" 1434 "90min" 2 "F15" NA 0 "Media" 1099.81409 2323.585127 1223.771037 0 0 38 43.03457289 22.82739287 2342.5 17.98610575 0.007678167 1242.68591 17.98610575 0.014473573 2.334324324 0.179730362 0.076994598 0.430862764 0.03309102 0.076801763 1.29 0.059729118 0.046301642 0.393421053 0.046977644 0.119408057 0.896578947 0.061348641 0.068425253 2.311411994 0.312398065 0.135154644
"172" 1434 "90min" 2 "K15" NA 0 "Media" 992.0821918 1865.021526 872.9393346 0 0 37 41.59573123 22.22667201 1886 18.38779789 0.009749628 893.9178082 18.38779789 0.020569898 2.406388889 0.113619736 0.047215866 0.416457061 0.019557242 0.046961004 1.242972973 0.051254532 0.041235435 0.367567568 0.050684504 0.137891665 0.875405405 0.059094773 0.067505607 2.446964746 0.517908996 0.21165364
